paperid,year
53e99818b7602d9702033e93,1972
53e99818b7602d9702033e94,2004
53e99818b7602d9702033e95,2008
53e99818b7602d9702033e98,2011
53e99818b7602d9702033e99,2006
53e99818b7602d9702033eb7,2004
53e99818b7602d9702033ed1,1996
53e99818b7602d9702034188,1990
53e99818b7602d9702034189,2006
53e99818b7602d970203418a,1993
53e99818b7602d970203419d,1994
53e99818b7602d970203419f,2003
53e99818b7602d97020341a0,2005
53e99818b7602d97020341a1,2010
53e99818b7602d9702033f45,1992
53e99818b7602d9702033f4a,1994
53e99818b7602d9702033f4d,2008
53e99818b7602d9702033f4f,2010
53e99818b7602d9702033f51,2009
53e99818b7602d9702033f53,2013
53e99818b7602d9702033f54,2011
53e99818b7602d9702033f55,2010
53e99818b7602d9702033f56,2003
53e99818b7602d9702034202,2007
53e99818b7602d9702034218,2000
53e99818b7602d9702034219,2008
53e99818b7602d970203421a,2009
53e99818b7602d9702033f86,1988
53e99818b7602d970203427c,1999
53e99818b7602d970203427d,1993
53e99818b7602d970203427e,2000
53e99818b7602d9702034280,1992
53e99818b7602d9702034281,2000
53e99818b7602d9702034282,1987
53e99818b7602d9702034289,2008
53e99818b7602d97020342f9,2006
53e99818b7602d97020342fa,2014
53e99818b7602d97020342fd,2003
53e99818b7602d9702034326,1988
53e99818b7602d9702034328,2007
53e99818b7602d9702034348,1986
53e99818b7602d9702034373,2004
53e99818b7602d9702034374,1999
53e99818b7602d970203438e,1997
53e99818b7602d970203438f,2000
53e99818b7602d9702034391,2000
53e99818b7602d9702034392,2001
53e99818b7602d9702034393,2009
53e99818b7602d9702034394,2003
53e99818b7602d9702034395,2004
53e99818b7602d97020343bf,2009
53e99818b7602d97020343c1,1989
53e99818b7602d97020343c3,1955
53e99818b7602d97020343ca,2012
53e99818b7602d97020343d8,1996
53e99818b7602d97020343da,1968
53e99818b7602d97020343db,1998
53e99818b7602d97020343dc,1991
53e99818b7602d97020343e0,2000
53e99818b7602d97020343ea,2008
53e99818b7602d9702034409,2002
53e99818b7602d970203440a,1999
53e99818b7602d9702034633,2003
53e99818b7602d970203440c,2014
53e99818b7602d970203440d,2007
53e99818b7602d970203440f,2012
53e99818b7602d9702034412,2010
53e99818b7602d970203442e,1986
53e99818b7602d9702034430,1974
53e99818b7602d9702034432,2013
53e99818b7602d9702034433,1992
53e99818b7602d9702034661,2006
53e99818b7602d9702034662,1994
53e99818b7602d9702034435,1997
53e99818b7602d9702034439,2004
53e99818b7602d9702034677,2001
53e99818b7602d9702034678,2013
53e99818b7602d970203467b,2012
53e99818b7602d970203467c,2004
53e99818b7602d9702034461,1997
53e99818b7602d9702034464,2006
53e99818b7602d9702034466,2011
53e99818b7602d970203446a,2003
53e99818b7602d9702034470,2006
53e99818b7602d97020346a6,2008
53e99818b7602d9702034bc2,1999
53e99818b7602d9702034bc5,1992
53e99818b7602d9702034bc6,2009
53e99818b7602d9702034bc7,2012
53e99818b7602d9702034bc9,1992
53e99818b7602d9702034bca,2005
53e99818b7602d9702034bcb,1979
53e99818b7602d9702034bcc,2007
53e99818b7602d9702034bcd,2012
53e99818b7602d9702034bcf,2003
53e99818b7602d9702034bd0,1972
53e99818b7602d9702034bd2,1994
53e99818b7602d9702034bde,2004
53e99818b7602d9702034bfe,2010
53e99818b7602d9702034bff,2011
53e99818b7602d9702034c00,2011
53e99818b7602d970203475f,1994
53e99818b7602d970203477f,2007
53e99818b7602d97020344c7,1977
53e99818b7602d97020344c8,2009
53e99818b7602d97020347a1,2003
53e99818b7602d97020347a2,2006
53e99818b7602d97020347a4,2011
53e99818b7602d97020347a8,2007
53e99818b7602d97020347a9,1990
53e99818b7602d97020347ad,2012
53e99818b7602d97020347ae,2003
53e99818b7602d9702034c80,1988
53e99818b7602d97020344ea,2004
53e99818b7602d97020344ed,2009
53e99818b7602d9702034c8d,1997
53e99818b7602d9702034c8f,1999
53e99818b7602d9702034c91,2005
53e99818b7602d9702034c92,2006
53e99818b7602d9702034c93,2008
53e99818b7602d9702034c94,2009
53e99818b7602d9702034c96,2000
53e99818b7602d9702034c98,2002
53e99818b7602d9702034ca4,2012
53e99818b7602d9702034ca6,2009
53e99818b7602d9702034500,2009
53e99818b7602d9702034ca7,2011
53e99818b7602d9702034ca8,2000
53e99818b7602d9702034ca9,2017
53e99818b7602d9702034caa,2009
53e99818b7602d9702034809,1996
53e99818b7602d970203480b,2009
53e99818b7602d970203480c,2009
53e99818b7602d9702034fc1,2003
53e99818b7602d9702034817,2017
53e99818b7602d9702034cf4,1990
53e99818b7602d9702034cf6,2006
53e99818b7602d9702034cf7,2008
53e99818b7602d9702034528,1990
53e99818b7602d9702034529,1995
53e99818b7602d9702034d00,2004
53e99818b7602d9702034d01,2000
53e99818b7602d9702034d20,1992
53e99818b7602d9702034ff1,1996
53e99818b7602d9702034d24,1999
53e99818b7602d9702034ff3,2013
53e99818b7602d9702034d26,1988
53e99818b7602d9702034d27,2000
53e99818b7602d9702034d28,1991
53e99818b7602d9702034d29,2000
53e99818b7602d9702034d2b,2007
53e99818b7602d9702034d2c,2007
53e99818b7602d9702034d2d,2007
53e99818b7602d9702034d2e,2009
53e99818b7602d9702034fff,2003
53e99818b7602d9702034d2f,2009
53e99818b7602d9702035001,2004
53e99818b7602d9702035002,1990
53e99818b7602d9702034d31,2011
53e99818b7602d9702034d32,2011
53e99818b7602d9702034d33,2005
53e99818b7602d9702034d34,1999
53e99818b7602d9702034d35,2008
53e99818b7602d9702034d37,2013
53e99818b7602d970203455e,1964
53e99818b7602d970203455f,1989
53e99818b7602d9702034d55,2009
53e99818b7602d9702034d56,2003
53e99818b7602d9702034d57,1991
53e99818b7602d9702034d59,2007
53e99818b7602d9702034d5a,2011
53e99818b7602d970203486a,1996
53e99818b7602d970203504b,1988
53e99818b7602d970203486e,1997
53e99818b7602d9702035053,2004
53e99818b7602d9702035054,2009
53e99818b7602d970203486f,2004
53e99818b7602d9702034871,2012
53e99818b7602d9702034878,2009
53e99818b7602d9702034d97,1998
53e99818b7602d9702034596,2003
53e99818b7602d970203488e,2002
53e99818b7602d970203488f,1999
53e99818b7602d9702035099,2001
53e99818b7602d9702034890,1987
53e99818b7602d970203509a,1997
53e99818b7602d970203509c,2004
53e99818b7602d970203509e,2007
53e99818b7602d970203509f,2008
53e99818b7602d97020350a0,2009
53e99818b7602d97020350a1,2010
53e99818b7602d97020350a2,2013
53e99818b7602d97020350a3,1997
53e99818b7602d97020350a6,1982
53e99818b7602d9702034dd5,2009
53e99818b7602d97020350ba,1974
53e99818b7602d9702034de4,1990
53e99818b7602d9702034de6,1998
53e99818b7602d9702034de7,2001
53e99818b7602d9702034de8,1996
53e99818b7602d9702034de9,2007
53e99818b7602d9702034dec,2011
53e99818b7602d97020350c7,2003
53e99818b7602d9702034ded,2002
53e99818b7602d9702034def,2014
53e99818b7602d9702034df0,2012
53e99818b7602d9702034df9,2003
53e99818b7602d97020345b9,1987
53e99818b7602d97020348bc,1996
53e99818b7602d97020348bf,2005
53e99818b7602d97020348c1,2009
53e99818b7602d97020345e8,1989
53e99818b7602d97020345e9,2005
53e99818b7602d97020345eb,2009
53e99818b7602d9702034998,2000
53e99818b7602d970203499a,1982
53e99818b7602d970203499b,1982
53e99818b7602d9702035186,2007
53e99818b7602d970203518a,1987
53e99818b7602d970203518c,1999
53e99818b7602d970203518d,1995
53e99818b7602d970203518f,2007
53e99818b7602d9702035190,1996
53e99818b7602d9702035191,1983
53e99818b7602d9702035192,2014
53e99818b7602d9702035193,2008
53e99818b7602d9702035195,1985
53e99818b7602d9702034ebc,2010
53e99818b7602d9702034ebd,2012
53e99818b7602d97020346e3,2007
53e99818b7602d9702034ebf,2008
53e99818b7602d97020346e4,2007
53e99818b7602d97020351a6,2009
53e99818b7602d97020351a7,1996
53e99818b7602d97020351a8,2009
53e99818b7602d97020351a9,2008
53e99818b7602d97020351aa,2008
53e99818b7602d97020351ab,2015
53e99818b7602d97020346ed,1979
53e99818b7602d97020346ee,2003
53e99818b7602d9702034ecd,1996
53e99818b7602d9702034a45,1990
53e99818b7602d9702034a4f,2003
53e99818b7602d970203470d,1974
53e99818b7602d970203470e,1974
53e99818b7602d970203470f,2008
53e99818b7602d9702034710,2010
53e99818b7602d9702035208,2004
53e99818b7602d970203520a,2007
53e99818b7602d970203520b,2009
53e99818b7602d970203520c,2008
53e99818b7602d970203520f,2005
53e99818b7602d9702035210,2011
53e99818b7602d9702035212,2013
53e99818b7602d9702035213,2013
53e99818b7602d9702035214,2010
53e99818b7602d9702035215,1998
53e99818b7602d9702035216,1995
53e99818b7602d9702034a78,2002
53e99818b7602d9702034a79,2002
53e99818b7602d9702034a7a,1994
53e99818b7602d9702034a7b,1993
53e99818b7602d9702034f41,2003
53e99818b7602d9702034a7c,2008
53e99818b7602d9702034a7d,2006
53e99818b7602d9702034a7e,2007
53e99818b7602d9702034a80,2011
53e99818b7602d9702034a83,2002
53e99818b7602d9702034a88,1986
53e99818b7602d9702034a89,2012
53e99818b7602d9702034a8a,2007
53e99818b7602d9702035241,2012
53e99818b7602d9702035242,2013
53e99818b7602d9702035243,2012
53e99818b7602d9702035244,1982
53e99818b7602d9702035245,1975
53e99818b7602d9702034f82,1996
53e99818b7602d9702034760,2009
53e99818b7602d9702034f89,2009
53e99818b7602d97020347d9,2008
53e99818b7602d97020347da,2009
53e99818b7602d97020347db,2000
53e99818b7602d97020347e2,2008
53e99818b7602d9702034ab6,2001
53e99818b7602d97020348d6,1996
53e99818b7602d97020348d7,1997
53e99818b7602d97020348d8,2012
53e99818b7602d9702034ae0,2007
53e99818b7602d9702034ae1,2005
53e99818b7602d9702034ae2,2008
53e99818b7602d9702034ae3,2011
53e99818b7602d9702034ae4,2008
53e99818b7602d9702034ae5,2006
53e99818b7602d9702034ae6,2003
53e99818b7602d9702035302,1993
53e99818b7602d9702035303,2002
53e99818b7602d9702035305,2009
53e99818b7602d9702035307,2013
53e99818b7602d9702034aed,2012
53e99818b7602d9702035308,2014
53e99818b7602d9702034aee,2013
53e99818b7602d9702035309,2001
53e99818b7602d970203530a,2002
53e99818b7602d970203530c,2011
53e99818b7602d9702034af0,2005
53e99818b7602d9702034900,1988
53e99818b7602d9702034901,2006
53e99818b7602d9702034905,2001
53e99818b7602d9702034906,1973
53e99818b7602d9702035320,2003
53e99818b7602d9702035321,2015
53e99818b7602d9702035322,2007
53e99818b7602d9702035323,1971
53e99818b7602d9702035339,1984
53e99818b7602d9702034b1e,2005
53e99818b7602d9702035361,2017
53e99818b7602d9702034b1f,2012
53e99818b7602d9702034b20,2014
53e99818b7602d970203492c,1997
53e99818b7602d970203492e,1986
53e99818b7602d9702034930,2003
53e99818b7602d9702034938,2004
53e99818b7602d9702034b32,2004
53e99818b7602d97020349cc,2012
53e99818b7602d97020349ed,1995
53e99818b7602d9702034b8d,1996
53e99818b7602d9702034b8e,2008
53e99818b7602d9702034b8f,2006
53e99818b7602d9702034b99,1995
53e99818b7602d9702034a0c,2003
53e99818b7602d9702034bbb,1987
53e99818b7602d9702034bbc,1988
53e99818b7602d9702034bbe,1992
53e99818b7602d9702034bbf,2000
53e99818b7602d97020353b3,2001
53e99818b7602d9702035412,1994
53e99818b7602d9702035424,2008
53e99818b7602d9702035449,1997
53e99818b7602d97020354b3,1995
53e99818b7602d97020354b4,1989
53e99818b7602d97020354b5,1979
53e99818b7602d97020354b6,2014
53e99818b7602d97020354dc,1996
53e99818b7602d97020354e6,1990
53e99818b7602d9702034bc1,2004
53e99818b7602d97020358b1,2005
53e99818b7602d97020358b3,2012
53e99818b7602d97020358b4,1996
53e99818b7602d970203597e,1995
53e99818b7602d9702035981,2000
53e99818b7602d97020358d5,2002
53e99818b7602d970203556d,1991
53e99818b7602d9702035571,2000
53e99818b7602d9702035576,2007
53e99818b7602d9702035577,2004
53e99818b7602d9702035578,2007
53e99818b7602d9702035579,2003
53e99818b7602d970203557a,2007
53e99818b7602d970203557b,2010
53e99818b7602d970203557c,2013
53e99818b7602d9702035694,2001
53e99818b7602d9702035695,1990
53e99818b7602d9702035696,2008
53e99818b7602d970203557f,2013
53e99818b7602d9702035580,2014
53e99818b7602d9702035581,2011
53e99818b7602d9702035582,2003
53e99818b7602d9702035b28,1993
53e99818b7602d9702035b2b,2006
53e99818b7602d9702035b34,2008
53e99818b7602d970203597b,1995
53e99818b7602d97020355a8,2001
53e99818b7602d9702035984,1998
53e99818b7602d97020355a9,2010
53e99818b7602d9702035988,1999
53e99818b7602d9702035989,2010
53e99818b7602d970203598a,2013
53e99818b7602d970203598b,2003
53e99818b7602d9702035999,2006
53e99818b7602d9702035750,2010
53e99818b7602d9702035752,2012
53e99818b7602d9702035754,2001
53e99818b7602d970203576f,1986
53e99818b7602d9702035770,1986
53e99818b7602d9702035703,2010
53e99818b7602d9702035710,2002
53e99818b7602d9702035711,2003
53e99818b7602d9702035712,2007
53e99818b7602d9702035c0e,2013
53e99818b7602d9702035c0f,2010
53e99818b7602d9702035743,1989
53e99818b7602d9702035b27,1992
53e99818b7602d9702035b2a,2001
53e99818b7602d9702035746,2007
53e99818b7602d9702035b2c,2004
53e99818b7602d9702035747,1994
53e99818b7602d9702035b2f,1997
53e99818b7602d9702035749,1966
53e99818b7602d970203574a,2001
53e99818b7602d970203574b,1983
53e99818b7602d970203574c,2003
53e99818b7602d9702035b33,2012
53e99818b7602d970203574d,2004
53e99818b7602d9702035b35,2005
53e99818b7602d970203575b,1983
53e99818b7602d9702035bf6,1992
53e99818b7602d970203578b,2013
53e99818b7602d970203578c,1995
53e99818b7602d9702035e8f,1998
53e99818b7602d9702035e90,1998
53e99818b7602d9702035ebd,1987
53e99818b7602d9702035c9b,1993
53e99818b7602d97020359d0,2010
53e99818b7602d9702035b55,2000
53e99818b7602d97020358b2,2000
53e99818b7602d97020358b5,1983
53e99818b7602d97020358c9,1997
53e99818b7602d9702035978,2007
53e99818b7602d9702035982,1997
53e99818b7602d9702035d3f,1996
53e99818b7602d9702035d41,2007
53e99818b7602d9702035d42,2007
53e99818b7602d9702035c9d,2001
53e99818b7602d9702035d55,2009
53e99818b7602d9702035c9f,2007
53e99818b7602d9702035d64,2001
53e99818b7602d970203611d,1998
53e99818b7602d970203611e,2003
53e99818b7602d970203611f,2013
53e99818b7602d9702036121,2005
53e99818b7602d9702036124,2013
53e99818b7602d9702036126,1993
53e99818b7602d9702035ddd,2001
53e99818b7602d9702035dde,2000
53e99818b7602d970203612a,2002
53e99818b7602d9702035ddf,2002
53e99818b7602d9702035de0,2013
53e99818b7602d9702035e9e,2014
53e99818b7602d9702035e9f,2008
53e99818b7602d9702035f4b,2013
53e99818b7602d9702035f4d,2002
53e99818b7602d9702035f50,2007
53e99818b7602d9702035f1e,1977
53e99818b7602d9702035f31,1974
53e99818b7602d9702035f83,1986
53e99818b7602d9702035f84,2015
53e99818b7602d9702035f4c,2011
53e99818b7602d9702035f4e,2005
53e99818b7602d9702035f86,1996
53e99818b7602d9702035fc3,1996
53e99818b7602d9702035fc5,2009
53e99818b7602d9702035f8c,2008
53e99818b7602d9702035f8d,2008
53e99818b7602d9702035f8f,2009
53e99818b7602d970203600c,2000
53e99818b7602d9702035f92,1994
53e99818b7602d9702035f95,2005
53e99818b7602d9702035f96,1973
53e99818b7602d970203624d,1999
53e99818b7602d970203624e,2002
53e99818b7602d9702036250,2001
53e99818b7602d9702036275,1989
53e99818b7602d9702036276,1991
53e99818b7602d9702036279,2001
53e99818b7602d970203629e,2004
53e99818b7602d970203611a,1999
53e99818b7602d9702036123,2006
53e99818b7602d9702036125,2005
53e99818b7602d9702036131,2004
53e99818b7602d9702036317,1990
53e99818b7602d970203631b,2013
53e99818b7602d9702036148,1999
53e99818b7602d97020363bc,2007
53e99818b7602d97020363bd,2007
53e99818b7602d97020363c5,2004
53e99818b7602d9702036425,1990
53e99818b7602d9702036433,2008
53e99818b7602d970203643c,2010
53e99818b7602d9702036440,2013
53e99818b7602d9702036453,2004
53e99818b7602d970203646e,2011
53e99818b7602d970203646f,1999
53e99818b7602d97020364a5,2007
53e99818b7602d97020364a6,2010
53e99818b7602d97020364a7,1998
53e99818b7602d97020364a8,2010
53e99818b7602d97020364b5,2013
53e99818b7602d97020364be,1998
53e99818b7602d97020364c2,2011
53e99818b7602d97020364cd,2005
53e99818b7602d97020364d6,2006
53e99818b7602d97020364e3,1989
53e99818b7602d97020364e4,2001
53e99818b7602d97020364e6,1998
53e99818b7602d97020364e7,2005
53e99818b7602d97020364e8,2002
53e99818b7602d97020364ef,2005
53e99818b7602d97020364f0,1992
53e99818b7602d970203650f,1998
53e99818b7602d9702036510,1995
53e99818b7602d9702036511,2003
53e99818b7602d9702036512,2007
53e99818b7602d9702036513,2012
53e99818b7602d9702036553,2009
53e99818b7602d9702036557,1963
53e99818b7602d9702036573,2009
53e99818b7602d9702036574,1996
53e99818b7602d970203659f,2007
53e99818b7602d97020365a0,2014
53e99818b7602d97020365a1,2013
53e99818b7602d97020365a3,2005
53e99818b7602d97020365ab,2009
53e99818b7602d97020365be,1995
53e99818b7602d97020365c6,1999
53e99818b7602d97020365cc,1998
53e99818b7602d97020365cd,2008
53e99818b7602d97020365ce,2013
53e99818b7602d97020365f9,2006
53e99818b7602d97020365fb,2003
53e99818b7602d97020365fd,2007
53e99818b7602d97020365fe,2011
53e99818b7602d9702036601,1998
53e99818b7602d970203660b,2007
53e99818b7602d9702036644,1994
53e99818b7602d9702036645,1991
53e99818b7602d9702036638,2000
53e99818b7602d9702036639,2002
53e99818b7602d970203663a,2007
53e99818b7602d970203663b,2007
53e99818b7602d970203687e,2002
53e99818b7602d9702036665,2009
53e99818b7602d9702036881,2011
53e99818b7602d9702036883,2013
53e99818b7602d970203688b,2007
53e99818b7602d970203688c,1998
53e99818b7602d970203689b,2004
53e99818b7602d9702036672,1999
53e99818b7602d9702036712,2014
53e99818b7602d9702036674,1994
53e99818b7602d9702036677,2002
53e99818b7602d970203683b,2007
53e99818b7602d9702036761,2017
53e99818b7602d97020366a8,1980
53e99818b7602d97020366ac,2001
53e99818b7602d970203689a,2004
53e99818b7602d970203689d,2002
53e99818b7602d97020366c8,1989
53e99818b7602d970203698d,2010
53e99818b7602d970203698e,2008
53e99818b7602d97020366ca,2002
53e99818b7602d97020366cb,2005
53e99818b7602d97020366cd,2011
53e99818b7602d97020366cf,1975
53e99818b7602d97020366d6,2013
53e99818b7602d97020366d7,1998
53e99818b7602d97020369a6,2001
53e99818b7602d97020369f1,2013
53e99818b7602d970203672c,2000
53e99818b7602d970203672d,2002
53e99818b7602d97020367a8,1987
53e99818b7602d97020367a9,2007
53e99818b7602d9702036b7a,2005
53e99818b7602d970203691c,2001
53e99818b7602d9702036b7e,2013
53e99818b7602d970203691e,2005
53e99818b7602d9702036920,2004
53e99818b7602d9702036925,2008
53e99818b7602d97020367d2,2006
53e99818b7602d9702036928,2009
53e99818b7602d970203692b,2011
53e99818b7602d970203692f,2013
53e99818b7602d9702036760,2012
53e99818b7602d97020367dc,2008
53e99818b7602d97020367cd,2010
53e99818b7602d970203683c,1999
53e99818b7602d97020367e9,2000
53e99818b7602d9702036c98,2004
53e99818b7602d9702036829,1998
53e99818b7602d970203682a,2004
53e99818b7602d9702036cdc,1982
53e99818b7602d970203682b,2006
53e99818b7602d970203682c,2004
53e99818b7602d970203682d,2008
53e99818b7602d970203682e,2009
53e99818b7602d9702036d47,2005
53e99818b7602d9702036d48,2005
53e99818b7602d9702036d49,2013
53e99818b7602d9702036d4a,2005
53e99818b7602d9702036d4b,1984
53e99818b7602d9702036d4c,2008
53e99818b7602d9702036d4f,2009
53e99818b7602d9702036d54,1984
53e99818b7602d9702036ddd,1994
53e99818b7602d9702036899,2008
53e99818b7602d970203689c,1991
53e99818b7602d970203691b,1999
53e99818b7602d9702036921,2005
53e99818b7602d9702036923,2007
53e99818b7602d9702036927,2009
53e99818b7602d9702036929,2010
53e99818b7602d970203692a,2010
53e99818b7602d970203692c,2012
53e99818b7602d970203692d,2011
53e99818b7602d9702036931,2007
53e99818b7602d9702036f60,1966
53e99818b7602d9702037036,2005
53e99818b7602d9702036b77,1997
53e99818b7602d9702036b7d,2012
53e99818b7602d9702036b80,2014
53e9981db7602d97020371b8,2012
53e9981db7602d97020371bb,1996
53e9981db7602d97020371bf,2002
53e9981db7602d97020371c0,1996
53e9981db7602d97020371c1,1998
53e9981db7602d97020371c3,1964
53e9981db7602d97020371c8,2009
53e9981db7602d97020371c9,2011
53e9981db7602d97020371ca,2011
53e9981db7602d97020371cb,2006
53e9981db7602d97020371cc,2011
53e9981db7602d97020371cf,2013
53e9981db7602d97020371d0,2003
53e99818b7602d9702036c99,1992
53e99818b7602d9702036c9c,1997
53e99818b7602d9702036c9e,1998
53e99818b7602d9702036ca5,1995
53e99818b7602d9702036ca6,2001
53e99818b7602d9702036ca7,1993
53e99818b7602d9702036ca8,1997
53e99818b7602d9702036ca9,1981
53e99818b7602d9702036cad,2001
53e99818b7602d9702036cb1,2007
53e99818b7602d9702036cb4,2008
53e99818b7602d9702036cb5,2008
53e99818b7602d9702036cb6,1973
53e99818b7602d9702036cb7,2009
53e99818b7602d9702036cb8,2006
53e99818b7602d9702036cb9,2013
53e99818b7602d9702036cba,2003
53e99818b7602d9702036cbb,2010
53e99818b7602d9702036cbc,2011
53e99818b7602d9702036cbd,2004
53e99818b7602d9702036cbe,2005
53e99818b7602d9702036cbf,2012
53e99818b7602d9702036cc0,2007
53e99818b7602d9702036cc1,2007
53e99818b7602d9702036cc2,2010
53e99818b7602d9702036cc3,2010
53e99818b7602d9702036cc6,2013
53e99818b7602d9702036b76,1994
53e99818b7602d9702036b7b,2011
53e99818b7602d9702036b7f,1985
53e99818b7602d9702036b81,2012
53e99818b7602d9702036de3,1983
53e9981db7602d970203733c,2005
53e9981db7602d970203733e,1988
53e99818b7602d9702036c97,2007
53e99818b7602d9702036c9d,1997
53e99818b7602d9702036ca4,2001
53e99818b7602d9702036cca,2008
53e9981db7602d970203735e,1999
53e9981db7602d9702037360,2013
53e99818b7602d9702036cce,1997
53e99818b7602d9702036ce7,2006
53e99818b7602d9702036ce8,2011
53e99818b7602d9702036ced,2007
53e9981db7602d970203738e,1970
53e99818b7602d9702036d09,2004
